Marca,Nome,Review
CAUDALIE,BRUMA FACIAL HIDRATANTE CAUDALIE ÁGUA DE UVA,"Essa água é muito boa! Levinha e super hidratante, uso antes da base e a pele fica lindíssima! Amei!!!!"
CAUDALIE,BRUMA FACIAL HIDRATANTE CAUDALIE ÁGUA DE UVA,"Já comprei a segunda unidade deste produto, ele me ajuda em momentos quentes e secos, ajudando também a acalmar a pele inflamada."
CAUDALIE,BRUMA FACIAL HIDRATANTE CAUDALIE ÁGUA DE UVA,Comprei o produto e com a embalagem ainda cheia deu problema no bump. A Caudalie não troca nem se preocupa com o cliente!!
CAUDALIE,BRUMA FACIAL HIDRATANTE CAUDALIE ÁGUA DE UVA,"Estou usando, mas achei o cheiro muito forte. Parece com cheiro de alguma coisa estragada."
CAUDALIE,BRUMA FACIAL HIDRATANTE CAUDALIE ÁGUA DE UVA,Comprei 5 dessas e não consegui usar nenhuma pq o spray simplesmente não funciona e não consigo tirar o conteúdo de dentro . Tentei entrar em contato para troca porém sem sucesso
CAUDALIE,BRUMA FACIAL HIDRATANTE CAUDALIE ÁGUA DE UVA,"comotei esse produto porque tive vontade, ele é mt bom e deu super certo na minha pele o unico problema é que pode pegsr no cabelo e quando a ontece ( cmg quase sempre ) deixa ele cheio de frizz"
CAUDALIE,LEITE DEMAQUILANTE DE AMÊNDOAS CAUDALIE VINOCLEAN,PERFEITO PARA PELE SENSÍVEIS
CAUDALIE,LEITE DEMAQUILANTE DE AMÊNDOAS CAUDALIE VINOCLEAN,"Não agride a pele, super eficiente na limpeza e não deixa resíduos. Minha pele continua macia e não arde. O produto funciona melhor com sabonete: eu faço espuma com sabonete facial e coloco um pump de leite demaquilante e SURPRESA! É o meu favorito :)"
GUERLAIN,SÉRUM REPARADOR DE OLHOS GUERLAIN ABEILLE ROYALE,MARAVILHOSO
GUERLAIN,SÉRUM REPARADOR DE OLHOS GUERLAIN ABEILLE ROYALE,"Estou usando há 2 semanas, logo ao acordar eu uso e faço a massagem indicada pela guerlain com o aplicador, tem o passo à passo no YouTube, imediatamente o olhar abre, aquele inchaço de sono vai embora! Perfeito!"
GUERLAIN,SÉRUM REPARADOR DE OLHOS GUERLAIN ABEILLE ROYALE,"O produto não é barato, mas para mim, cumpriu muito bem se papel. Já tentei laser e outros cremes e somente o guerlain amenizou minhas olheiras em uns 70%. Eu amo e indico!"
GUERLAIN,SÉRUM REPARADOR DE OLHOS GUERLAIN ABEILLE ROYALE,"Estou utilizando o produto diariamente, 2x por dia, há cerca de 6 meses. Não gerou nenhum efeito em minhas olheiras, bolsas ou linhas de expressão. Amaria que minha avaliação fosse outra, pois o valor investido foi alto e o resultado mínimo. Não vale o valor cobrado, infelizmente."
GUERLAIN,SÉRUM REPARADOR DE OLHOS GUERLAIN ABEILLE ROYALE,"um produto caro, cheiroso. mas achei que fazer massagem com o aplicador vc consome muito produto"
ESTÉE LAUDER,FATOR DE PROTEÇÃO ANTIOXIDANTE ESTÉE LAUDER PERFECTIONIST PRO,SUPER LEVE
ESTÉE LAUDER,FATOR DE PROTEÇÃO ANTIOXIDANTE ESTÉE LAUDER PERFECTIONIST PRO,"Produto excelente, nao oleoso, super leve, um dos melhores que já usei e olha que já testei muitos protetores nacionais e importados. Vou continuar sempre comprando."
ESTÉE LAUDER,FATOR DE PROTEÇÃO ANTIOXIDANTE ESTÉE LAUDER PERFECTIONIST PRO,"Super leve. Mantém a pele hidratada. O preço equivale a qualidade do produto."
ESTÉE LAUDER,FATOR DE PROTEÇÃO ANTIOXIDANTE ESTÉE LAUDER PERFECTIONIST PRO,"Melhor protetor com este fator, não oleoso, cheiro muito bom."
DRUNK ELEPHANT,SÉRUM GLICÓLICO NOTURNO DRUNK ELEPHANT T.L.C FRAMBOOS GLYCOLIC NIGHT SERUM,NORMAL
DRUNK ELEPHANT,SÉRUM GLICÓLICO NOTURNO DRUNK ELEPHANT T.L.C FRAMBOOS GLYCOLIC NIGHT SERUM,"Achei um ácido gligolico normal, como outros no mercado. Inclusive ja usei ele com o F-balm, com o óleo de marula, com o protini e fiz as misturas recomendadas pela marca, mas não achei que esse produto em si fez diferença nos ultimos 6 meses que tenho usado. Na minha pele ele tem o mesmo efeito de outros seruns glicolicos, então para mim não vale o preço, diferentemente dos hidratantes da marca, que eu acho que valem cada centavo."
DRUNK ELEPHANT,SÉRUM GLICÓLICO NOTURNO DRUNK ELEPHANT T.L.C FRAMBOOS GLYCOLIC NIGHT SERUM,"Não estava dando nadinha por esse sérum, pois já testei outros produtos com ácido glicólico e não me apaixonei, mas esse sérum minhas queridas, isso é ouro pra pele acneica, ele SECA as espinhas da noite pro dia, é incrível. Desde que parei com o anticoncepcional, passei a ter muitas espinhas hormonais e ele tem me ajudado muito a descongestionar a pele. Além disso a fórmula é muito suave pra pele sensível, ele não ardeu em nenhum momento no meu rosto, amei e agora não largo nunca mais!"
DRUNK ELEPHANT,SÉRUM GLICÓLICO NOTURNO DRUNK ELEPHANT T.L.C FRAMBOOS GLYCOLIC NIGHT SERUM,"Não é ruim mas não vale o preço. Comprem algum serum da skinceuticals, que é mais barato e tem mais resultado. Ja os hidratantes da drunk são os melhores."
DRUNK ELEPHANT,SÉRUM GLICÓLICO NOTURNO DRUNK ELEPHANT T.L.C FRAMBOOS GLYCOLIC NIGHT SERUM,"Eu gostaria de não ter gostado do produto, porque o preço é muito salgado! Mas a verdade é que eu amei o serum, a pele fica mto macia, ótimo produto!"
DRUNK ELEPHANT,SÉRUM GLICÓLICO NOTURNO DRUNK ELEPHANT T.L.C FRAMBOOS GLYCOLIC NIGHT SERUM,Ideal é misturar ou aplicar logo após os cremes calmantes da marca.
DRUNK ELEPHANT,SÉRUM GLICÓLICO NOTURNO DRUNK ELEPHANT T.L.C FRAMBOOS GLYCOLIC NIGHT SERUM,"Produto fantástico, realmente cumpre o que promete, pele, uniforme, fina, e radiante."
DRUNK ELEPHANT,SÉRUM GLICÓLICO NOTURNO DRUNK ELEPHANT T.L.C FRAMBOOS GLYCOLIC NIGHT SERUM,"Não vivo mais sem. Pele lisinha, uniforme e radiante. Uso todas as noites e misturo com o F-Balm ou algum hidratante. Mesmo tendo a pele sensível, nunca senti irritação."
DRUNK ELEPHANT,SÉRUM GLICÓLICO NOTURNO DRUNK ELEPHANT T.L.C FRAMBOOS GLYCOLIC NIGHT SERUM,Comprei este produto e uso durante mais de 4 semanas e sem resultado.
DRUNK ELEPHANT,SÉRUM GLICÓLICO NOTURNO DRUNK ELEPHANT T.L.C FRAMBOOS GLYCOLIC NIGHT SERUM,"Estou apaixonada, primeiro me apaixonei na Vitamina C agora este produto nem tenho palavras, primeiro vez que usei já senti a diferença, pele lisinha, macia, usei com F Balm outro produto que também me apaixonei… e olha que minha pele eh sensível! Suuuupppeeerrrr indico! Nunca nenhum produto respondeu tão rápido na minha pele como estes produtos … Quero todos"
DRUNK ELEPHANT,DESODORANTE VEGANO DRUNK ELEPHANT SWEET PITTI DEODORANT CREAM,MUITO BOM!
DRUNK ELEPHANT,DESODORANTE VEGANO DRUNK ELEPHANT SWEET PITTI DEODORANT CREAM,"O cheiro não é dos melhores mesmo porque não é o característico da marca, ela trabalha para ser a mais Clean possível, quanto a duração, se você tem muita transpiração vai precisar reaplicar algumas vezes. Vale lembra que ele não é um antitranspirante, ou seja não vai barra seu suor. Quanto a embalagem, no início quando você deslacra ela demora umas 6-10 rodadas embaixo pra sair o produto, mas depois vai normal, é só ter um pouco de paciência. Do resto, é um excelente produto, eu tenho Dermatite de contato e pele sensível, então não é todo desodorante que posso usar e esse eu uso sem medo!!!"
DRUNK ELEPHANT,DESODORANTE VEGANO DRUNK ELEPHANT SWEET PITTI DEODORANT CREAM,"Entrega o que promete e não me deu alergia. Em mim ele durou o dia inteiro, inclusive durante exercício físico. Gostei mais dele do que do desodorante da Biossance, que usava anteriormente."
DRUNK ELEPHANT,DESODORANTE VEGANO DRUNK ELEPHANT SWEET PITTI DEODORANT CREAM,é um desodorante hidratante com cheiro característico de óleos africanos marula e baobá logo após 15 minutos não se sente mais e fica neutro a embalagem você gira lentamente e os 4 furos da primeira rotação é o suficiente para passa em ambas axilas vale cada ml devido ao preço
DRUNK ELEPHANT,DESODORANTE VEGANO DRUNK ELEPHANT SWEET PITTI DEODORANT CREAM,"Comprei o produto ano passado e testei bastante, no dia a dia, academia, clima frio e quente, usei conforme recomenda a marca. Como todo desodorante ele não segura o suor, porém também não controla o odor, acho que de ponto positivo eu senti em relação a hidratação da axila e melhorou um pouco a cor também. Muito caro pelo que promete e quase não cumpre."
DRUNK ELEPHANT,DESODORANTE VEGANO DRUNK ELEPHANT SWEET PITTI DEODORANT CREAM,"Já estou terminando um segundo frasco, não sinto cheiro algum após aplicação e pra mim segurou suor inclusive em exercícios físicos intensos."
DRUNK ELEPHANT,DESODORANTE VEGANO DRUNK ELEPHANT SWEET PITTI DEODORANT CREAM,"confesso que de todos os produtos que ja comprei da marca que sao excelentes esse deixou a desejar. Prático mas nao transpiro muito entao nao sei se fubciona alem disso, o cheiro de suor continua. Pra mim, não funcionou."
DRUNK ELEPHANT,DESODORANTE VEGANO DRUNK ELEPHANT SWEET PITTI DEODORANT CREAM,"Comecei a ter irritação nas axilas por conta de um outro desodorante que usei, com esse não tive nunca mais. Para quem transpira muito precisa reaplicar de vez em quando, mas para mim segura muito bem o dia todo, inclusive quando faço exercício físico. Não possui fragrância, o que para mim é ideal, e também não mancha a roupa branca."
DRUNK ELEPHANT,DESODORANTE VEGANO DRUNK ELEPHANT SWEET PITTI DEODORANT CREAM,"O produto tem um odor desagradável. Usei por 4 semanas seguidas e não tive uma boa experiência. O produto funciona por poucas horas, transpiro bastante e fico com muito mal cheiro. Ele hidrata bastante as axilas mas não vale a pena. Não recompraria e terei dificuldade em finalizar o que comprei."
DRUNK ELEPHANT,SÉRUM FIRMADOR PARA OS OLHOS DRUNK ELEPHANT SHABA COMPLEX EYE SERUM,MELHOR HIDRATANTE DE OLHOS DO MUNDO
DRUNK ELEPHANT,SÉRUM FIRMADOR PARA OS OLHOS DRUNK ELEPHANT SHABA COMPLEX EYE SERUM,"Hidrata, clareia, minimiza linhas e simplesmente perfeito!"
DRUNK ELEPHANT,SÉRUM FIRMADOR PARA OS OLHOS DRUNK ELEPHANT SHABA COMPLEX EYE SERUM,"O produto hidrata as áreas dos olhos, mas sem fazer nada de diferente."
DRUNK ELEPHANT,SÉRUM FIRMADOR PARA OS OLHOS DRUNK ELEPHANT SHABA COMPLEX EYE SERUM,"Nao gostei do produto, usei o frasco inteiro e nao senti nenhuma melhora nem se quer hidratou!! Carissimo e sem resultado"
DRUNK ELEPHANT,SÉRUM FIRMADOR PARA OS OLHOS DRUNK ELEPHANT SHABA COMPLEX EYE SERUM,"Usei um frasco tdo não vi resultado, nem mesmo como hidratante"
DRUNK ELEPHANT,SÉRUM FIRMADOR PARA OS OLHOS DRUNK ELEPHANT SHABA COMPLEX EYE SERUM,"Drunk Elephant é uma marca excelente. Os produtos são de excelente qualidade e justificam o alto preço. Entretanto, esse sérum para olhos simplesmente não dá resultado. Sensação de dinheiro jogado fora."
DRUNK ELEPHANT,LOÇÃO HIDRATANTE CORPORAL DRUNK ELEPHANT SILI BODY LOTION,HIDRATAÇÃO PROFUNDA NO PRIMEIRO USO
DRUNK ELEPHANT,LOÇÃO HIDRATANTE CORPORAL DRUNK ELEPHANT SILI BODY LOTION,"Testei o produto na loja física e fiquei apaixonada! Imediatamente a pele ficou muito hidratada. Meu cotovelo tava um desastre e parece que eu nunca fiquei um dia sem creme. É caro, mas vale a pena!"
DRUNK ELEPHANT,LOÇÃO HIDRATANTE CORPORAL DRUNK ELEPHANT SILI BODY LOTION,"Comprei já tem um tempo e minha pele é muito ressecada. Deu outra vida, hidrata bastante, não fica pegajoso, nem escorregadio se suar. Único ponto negativo é o cheiro que não me agradou e é um pouco forte. Recomendei pra todo mundo"
LA MER,HIDRATANTE LABIAL LA MER THE LIP BALM,EXCELENTE QUALIDADE
LA MER,HIDRATANTE LABIAL LA MER THE LIP BALM,"Hidratação labial perfeita com leve toque de menta. Vem em grande quantidade, dura muito. Como todos os produtos da marca, é perfeito!"
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,MELHOR HIDRATANTE
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"Esse é um dos melhores hidratantes que já tive. Estou usando há 6 meses e não tenho nenhuma ressalva. Ele hidrata muito, em apenas uma aplicação já dá para perceber a diferença na pele. Uso a noite e pela manhã a pele está linda. Ele também rende muito, uma pequena quantidade já espalha no rosto todo. Eu já havia usado o Lala Retro, que também é muito bom, mas na minha opinião não chega aos pés desse. Quando acabar o meu vou comprar a versão jumbo."
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"Ainda no início do uso, mas é impressionante como a pele parece “sugar” esse creme! Minha boca também estava descascando pelos dias de inverno e ele tratou melhor que todos os cremes que já usei"
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,Maravilhoso demais minha pele é oleosa passo ele e nao fico com a pele oleosa e sentir uma enorme hidratação rende muito Concerteza vai durar mais de 6 meses ele e um pouco grosso
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"Primeiro hidratante facial que não me dá alergia, já comprei de outras marcas internacionais veganas e anti-alérgicas mas esse realmente não dá alergia, hidrata bem e não deixa a pele oleosa."
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"Minha pele é oleosa e deixou ela bem hidratada, sem aquela sensação de flacidez ou algo do tipo. O protetor solar também não esfarelou, sendo que teste no Anthelios Airlicium fps 70 sem cor e Pink Stick 5km. Já usei A-Oxitive da Avene e o Hydro Boost da Neutrogena, mas os dois não superaram esse da Drunk."
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"Já havia comprado um tempo atrás os cremes Lala e Protini e a embalagem era robusta boa, não dava defeito. Porém a marca deve ter cortado custos nas embalagens e as novas são bem fracas e ""moles""... O produto é o mesmo, nota 10, mas as embalagens estão deixando de ser boas, por um hidratante nesse nível e nesse preço, não faz sentido uma embalagem decair assim..."
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"No primeiro uso você já consegue sentir a mudança na textura da pele, parece que ele dá uma ""preenchida"". apesar de ser potente, é leve e não deixou minha pele oleosa"
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"Usei o hidrante facial Protini por uma semana, duas vezes ao dia como recomendado, não tem esse efeito imediato que falam e começou a aparecer bolinha vermelhas no meu rosto.. paguei tão caro e estou com medo de continuar usando. Tente ganhar uma amostra grátis antes de comprar para ver se sua pele vai se dar bem com ele primeiro."
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"É muito bom, a pele fica hidratada, some com as suas manchas, deixa o aspecto aveludado e bonito, salvou a minha pele!"
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"Textura levinha e hidratação potente, amo e uso todos os dias!"
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"Ele se deu super com a minha pele depois que eu fiz skincare com ele a minha pele ficou super mega macia até às espinhas amei"
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"To usando ja um mês e já percebi uma melhora na pele! Qdo acordo e lavo o rosto sinto uma pele mais firme e com uma textura incrível"
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"Comprei no mês passado e foi uma aquisição muito boa 👍🏻"
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"sinceramente comprei pelo o hipe q teve e tem. n me arrependo mas tbm n foi A COMPRA mas reconpraria sim! e um hidratante bem suave e confortável na pele."
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"Comprei faz 7 meses e deu super com a minha pele, super recomendo"
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"melhor hidratante da vida todaa, super pratico, com certeza eu vou recomprar, amo demaisss!!"
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"Apesar de rodo hype e de ouvir falar que ele é bom inclusive para peles sensíveis, o protini me causou espinhas e alguns cravinhos principalmente na região da mandíbula/pescoço. Minha pele é consideridads normal à seca."
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"Produto é bom, mas jamais vou achar que vale o valor. Pela metade do preco vc compra um melhor, como por exemplo da Clarins! No meu caso inclusive de acne, tenho pele mista-oleosa. Ah e acaba rapido tambem"
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"O creme hidrata bem,porém pagar 600 reais em 50 ml não Vale a pena,por isso eu não compraria novamente"
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"MINHA PELE ESTÁ RESSECADA APÓS O USO DESSE PRODUTO, NÃO COMPREM"
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"Amei,somente comprem, tambem achei ele ótimo em questão ao preço."
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"uso esse creme com outros produtos da Drunk Elephant e sao perfeitos! Soy muito alergica e com esse produto minha pele fica hidratada. Recomendo para quem tem pele sensivel."
DRUNK ELEPHANT,CREME HIDRATANTE FACIAL DRUNK ELEPHANT PROTINI POLYPEPTIDE CREAM,"ele é muito eu misturo com umas gotinhas de oleo da lamer fica perfeito"
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,ZERO DEFEITOS
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,"Esse óleo cumpre tudo o que promete e mais um pouco. Já havia usado outros óleos faciais (como o Abeille Royale da Guerlain e um da biossance), mas esse superou todas as minhas expectativas. Ele é super hidratante e a pele absorve muito bem. Minha pele é sensível, já estou usando há três meses e não tive nenhum problema. Ele rende bastante, porque uma gotinha é suficiente para passar quase em todo o rosto. No primeiro uso já deu para perceber a diferença. Também acho ótimo para usar em viagem, porque uso ele para o rosto, cabelo, cutículas ou qualquer área que precise de uma hidratação extra. Por ser multifuncional, minha necessaire ficou muito mais leve, poupando espaço na mala. Os produtos da Drunk Elephant não são baratos, mas esse vale muito a pena."
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,"Tenho dermatite atópica, a pele extremamente seca e com lesões, sempre tenho dificuldade em comprar cosméticos. Vi o produto em uma loja física e o atendimento da consultora foi tão impecável que decidi investir no produto. Simplesmente o melhor, tem ajudado muito a acalmar a pele e manter a hidratação. A pele fica com uma luminosidade duradoura, linda e saudável. Maravilhoso também para passar nos cabelos, cutículas e outras regiões que precisam de hidratação na dose certa. Nunca mais vivo sem."
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,"Que óleo maravilhoso apenas ,tenho pele mista e já tinha testado alguns óleos faciais (the body shop,guerlain ,clarins ) até gostei de alguns mas percebia que ao longo do tempo minha pele tendia a ir mais para a oleosa e começa a aparecer acnes (coisa que não tenho com frequência ) então com o virgin marulla não .tenho sempre uma pele radiante macia e nutrida e sem excesso de óleo ou sensação pegajosa."
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,"Não deixa a pele oleosa (tenho acne). Fica bem sequinho, diminui linhas finas, hidrata e senti que ajuda na cicatrização da acne! Show!!!"
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,Melhor óleo que já usei !!! Hidrata muito ! Até nas pontinhas do cabelo eu passei e ficou muito hidratado ! Compensa o preço
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,Resolvi investir nos produtos da marca e estou apaixonada. Minha pele mudou muito em um mês de uso. Uso o óleo a noite e acordo com a pele linda.
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,"Simplesmente incrível! Bem sequinho, deixa a pele instantaneamente mais firme e radiante. Uso no rosto e no cabelo, não largo mais!!!"
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,"Óleo absurdamente bom. Leve cheirinho de leite de amêndoas, como o que se compra pra beber. Hidratante e toque seco."
DRUNK ELEPHANT,ÓLEO FACIAL HIDRATANTE DRUNK ELEPHANT VIRGIN MARULA LUXURY FACIAL OIL,"Tenho rosácea e comprei esse produto para hidratar e iluminar minha pele. Porém, a minha pele ficou super seca, muito áspera, vermelha e com várias espinha. Super congestionou meus poros! Usei uma semana e nao usarei mais. Perdi 350 reais."
CLINIQUE,GEL CLINIQUE MULTI-CORRETOR DOS PRIMEIROS SINAIS DO ENVELHECIMENTO + ANTI-FADIGA SUPERDEFENSE SPF 40,"Comprei essa versão em gel mas não indico para pele mista e oleosa. Geralmente a textura gel é pra peles desse tipo, mas é bom ler bem a descrição do produto. Na minha pele, que é mista, ficou brilhando bastante. Não chegou a causar oleosidade, mas deixou a desejar. Se for comprar e tiver pele mista, melhor comprar a versão creme."
CLINIQUE,GEL CLINIQUE MULTI-CORRETOR DOS PRIMEIROS SINAIS DO ENVELHECIMENTO + ANTI-FADIGA SUPERDEFENSE SPF 40,"A textura da minha pele é outra depois de começar a usar esse produto. ele nao deixa a pele oleosa, basta um pouquinho para espalhar no rosto todo. nao tem cheiro. recomendo demais!"
LANCÔME,MÁSCARA ESFOLIANTE FACIAL LANCÔME ROSE SUGAR SCRUB,"Muito confortável, deixa a pele macia e não resseca. Aprovado."
LANCÔME,MÁSCARA ESFOLIANTE FACIAL LANCÔME ROSE SUGAR SCRUB,"Há 2 anos que uso o esfoliante.. minha pele é seca é muito sensível. O produto é excelente, deixa minha pele limpa, sedosa e iluminada,"
LANCÔME,MÁSCARA ESFOLIANTE FACIAL LANCÔME ROSE SUGAR SCRUB,Rose Sugar Scrub realmente ajuda a preparar a pele para o uso de outros produtos. Deixou a pele suave e com toque macio.
LANCÔME,MÁSCARA ESFOLIANTE FACIAL LANCÔME ROSE SUGAR SCRUB,Essa linha ganha muito pelo seu sensorial incrível e cheiro relaxante. O cheirinho de rosas muda tudo para melhor e traz sensação de refresco.
LANCÔME,MÁSCARA ESFOLIANTE FACIAL LANCÔME ROSE SUGAR SCRUB,"Esse esfoliante é suave e acho ideal para uso semanal, não é agressivo mas também não é de forma alguma aqueles que não tem efeito nenhum sob a pele."
LANCÔME,MÁSCARA ESFOLIANTE FACIAL LANCÔME ROSE SUGAR SCRUB,Recomendo essa linha com tranquilidade
LANCÔME,MÁSCARA ESFOLIANTE FACIAL LANCÔME ROSE SUGAR SCRUB,"muito bom, esfolia com suavidade e hidrata ao mesmo tempo"
DIOR,BB CREAM DIOR DREAMSKIN MOIST CUSHION,"Sensacional! Melhor investimento que eu fiz! A pele fica muito deusa, esconde poros e linhas de expressão enquanto trata (pq essa base é super hidratante) e protege pq tem filtro solar. Tem cobertura fina, o q para mim é perfeito, pq gosto q fique natural. Mas basta passar mais produto q a cobertura vai aumentando. Comprei a 030 pq procuro estar sempre bronzeada, apesar de ter pele clara. Fica otima! Mas vou comprar a 020 tb para testar. So acho q para peles morenas, tem q ser a 040. Gente, serio: vale cada centavo."
DIOR,BB CREAM DIOR DREAMSKIN MOIST CUSHION,"Melhor produto da vida! So dei 5 estrelas pq nao tem 10! As linhas de expressão simplesmente somem, a pele fica linda e lisinha com aspecto natural. Nao vivo sem, acho q a melhor base/protetor que me deixa com cara de ""acordei linda com prle de pêssego"", eh muito leve, parece q estou sem make. Cheiro maravilhoso. Uso a 030 pq a 020 eh muito clara, mas gosto do aspecto de bronzeado. Infico muito esse produto!!"
DIOR,BB CREAM DIOR DREAMSKIN MOIST CUSHION,"eu amei o produto. não vivo mais sem!!! dura muitoo na pele e cada hora que passa ela fica mais bonita, melhora muito as linhas, as manchinhas os poros somem!!! so não dou 5 estrelas por não venderem o refil separado pra quando minha base acabar"
DIOR,BB CREAM DIOR DREAMSKIN MOIST CUSHION,É uma base que deixa o acabamento bem natural. Para ser usada no dia a dia. Ela dá o efeito de pele cuidada e uniforme. Eu sou bem clara comprei a cor 020. E a embalagem é linda.
DIOR,BB CREAM DIOR DREAMSKIN MOIST CUSHION,"Melhor base da Dior na minha opinião, tenho 37 anos tenho linhas de expressão na testa, olhos e bigode chines. Esta base não marca minhas linhas de expressão amo está base já comprei duas e vou continuar comprando é minha favorita."
DIOR,BB CREAM DIOR DREAMSKIN MOIST CUSHION,"Que produto é esse?! Cobriu os poros e deixou a pele sequinha, sem aquela sensação de pele grudenta. Super recomendo!!!"
DIOR,BB CREAM DIOR DREAMSKIN MOIST CUSHION,"Pra mim, é o melhor produto que tenho para pele disparado! Algumas bases da Dior marcam meu bigode chinês e esse produto não marca, não pesa no rosto e a cobertura é linda, deixa com um viço muito natural! Vale CADA centavo!"
DIOR,BB CREAM DIOR DREAMSKIN MOIST CUSHION,"Ganhei uma mostra, nossa estou apaixonada por esse produto voltei e comprei estou usando nao fico sem. Estou .morando aqui em Hong Kong,nao me adaptei com o clima muito umido!!!! esse produtinho me salvou super indico!"
DRUNK ELEPHANT,MÁSCARA NOTURNA HIDRATANTE DRUNK ELEPHANT F-BALM ELECTROLYTE WATERFACIAL,VALE MUITO A PENA
DRUNK ELEPHANT,MÁSCARA NOTURNA HIDRATANTE DRUNK ELEPHANT F-BALM ELECTROLYTE WATERFACIAL,"Assim como os outros hidratantes da Drunk Elephant, essa máscara é maravilhosa. Na primeira utilização já senti diferença na minha pele, que acordou com uma aparência mais descansada e com uma sensação mais elástica e lisinha. Apesar do efeito super hidratante, a textura é leve e a pele absorve rápido, então não fica preguento para dormir e dá para usar por cima de outros produtos de skincare, como niacinamida, ácido glicólico ou séruns. Minha pele é sensível, mas oleosa. Uso de duas a 3 vezes por semana e tem dado muito certo. Comprarei novamente quando o meu acabar."
DRUNK ELEPHANT,MÁSCARA NOTURNA HIDRATANTE DRUNK ELEPHANT F-BALM ELECTROLYTE WATERFACIAL,"Não sei como descrever a maravilha que é este produto. Vale cada centavo. Você acorda com o rosto extremamente hidratado. Parece que tomou 4 litros de água na noite anterior. É maravilhoso, inclusive, para quem tem dermatite seborreica na região da face."
